dates,FH,FX,T,SQ,RH,VV,N
2019-02-10,1,0.9539861050867907,1,1,0.6261467031402597,0.9411969650386428,0
2019-02-11,1,1,1,0.8353296305964527,1,0.8901141614934645,0
2019-02-12,1,1,1,1.18088068072773,1,0.915092945808654,0.851014342103148
2019-02-13,1,1,1,0.9293471403504923,1,0.9209296531232508,1
2019-02-14,1,1,1,0.8287157174344603,1,1,1
2019-02-15,1,1,1,1.0853032698498017,1,1,1
2019-02-16,1,1,1,0.9822908286505292,1,0.8704405011003187,1.0379564039123401
2019-02-17,1,1,1,1.1729626418570533,1,0.8932879726244025,1
2019-02-18,1,1,1,0.9731521711129697,1,0.7978958119406135,1
2019-02-19,0.8024377835107319,0.9403675298024838,1,1.0192438757712097,1,1,0.8128956589501828
2019-02-20,1,1,1,0.755301755769667,1,1,0
2019-02-21,1,1,1,1,1,1,1
2019-02-22,1,1,1,1,1,0.9353441758584042,1
2019-02-23,1,1,1,1.000008928723172,1,0.8513362237470072,1
2019-02-24,1,1,1,1.298007017037493,1,0.7758257908984839,1
2019-02-25,1,1,1,1.298007017037493,1,1,1
2019-02-26,1,1,1,1.298007017037493,1,1,1
2019-02-27,1,1,1,1.0250172479610424,1,1,0.7646439264989559
2019-02-28,1,1,1,0.6939604578552577,1,1,0.9868991437194449
2019-03-01,1,1,1,1,1,1,0
2019-03-02,1,1,1,0.7908553895445248,1,0.9917609067838401,0.6569109955708806
2019-03-03,0.8314413672122579,1.0775492066429455,0,1,1,0.9137390761928282,1
2019-03-04,0.9968781048027272,0.8585939425672675,1,0.9198285155850783,1,0.9277219051040045,0
2019-03-05,1,0.8867583596509494,1,0.8874896723371087,1,0.92047489522667,1.0049258987204832
2019-03-06,1,0.9222157003948683,1,1,1,0.8608705979541551,0.6986829707518181
2019-03-07,0.83138956438528,0.7020049944821724,1,0.7647697511961302,0.3359749428453812,0.9579716438912127,0.7374068106119478
2019-03-08,0.9540858821639336,0.9260865626774412,1,1.196985826282847,1,0.9525206704492245,0.701364913950204
2019-03-09,1.0715849618202222,0.6496382067709862,1,1,0.03008124334468978,1.0358212893151912,1.061868950052405
2019-03-10,0.8120143588888318,0.8295761554036385,1,1,0.5462301989616314,0.9584342942581208,1.2335983238615922
2019-03-11,0.6820139807495983,0.7580389667133552,1,1.0366795937967084,1,1.0502506699367444,0.8342293780287875
2019-03-12,0.7544796691771275,0.8878989419861644,1,1,0.4892344477276818,0.9494610389554761,1.1618590955417993
2019-03-13,1.0959062026030624,0.8982330064666716,1,1,1,0.8183687923270813,0.8586388842562553
2019-03-14,0.852348492429425,0.8869852279100574,1,1,0.3583060254901717,0.8004519200411253,0
2019-03-15,0.9357918634881847,0.798675897567522,1,1,1,0.9567500542629338,1
2019-03-16,0.6886484097024759,0.6840584689445545,1,1,1,0.9909624553606841,1
2019-03-17,0.887092946394752,0.8854282868527154,1,1.1092690108887568,1,0.9030470151326907,1
2019-03-18,1,1,1,0.9071941230374755,1,0.9175784205710404,0
2019-03-19,1,1,1,0.7884489273012516,1,1,0
2019-03-20,1,1,1,1,1,1,0.8875731391332414
2019-03-21,1,1,1,1,1,1,0
2019-03-22,1,1,1,1,1,1,1
2019-03-23,1,1,1,1,1,0.9689987737798981,0.8895416874797951
2019-03-24,1,1,1,0.7654478047434061,1,0.910393729359833,0.7657487128549174
2019-03-25,0.9705290603896994,1.1070929090157393,1,0.7998233200229603,1,0.8885071553040074,0.7598808323135937
2019-03-26,1,1,1,1,1,1,0.8985336498110277
2019-03-27,1,1,1,0.9100311378443955,1,1,1
2019-03-28,1,1,1,1,1,1,1
2019-03-29,1,1,1,0.953639970615423,1,0.7725524941343791,1
2019-03-30,1,1,1,0.9422417383675464,1,0.9069482659850907,0
2019-03-31,1,1,1,0.5700157925968783,1,1,0.762725064409064
2019-04-01,1,1,1,1.016017611997553,1,0.904251599594994,1
2019-04-02,1,1,1,1,1,1,1
2019-04-03,1,1,1,1,1,1,0.7600892297709925
2019-04-04,1,1,1,1,1,1,0
2019-04-05,1,1,1,0.795184460990753,1,1,0.901905227941356
2019-04-06,1,1,1,1,1,1,1
2019-04-07,1,1,0,0.8849845618642009,1,0.9769599128964389,1
2019-04-08,1,1,0,1.0398243996358303,1,1.0245196690657088,1
2019-04-09,1,1.049778731052471,1,0.9788808583486857,1,,
2019-04-10,1,1.0419857070651055,1,1.1245466254335108,1,,
